anime_id;Name;Score;Genres;English name;Japanese name;sypnopsis;Type;Episodes;Aired;Premiered;Producers;Licensors;Studios;Source;Duration;Rating;Ranked;Popularity;Members;Favorites;Watching;Completed;On-Hold;Dropped
40530;Jaku-Chara Tomozaki-kun;701;Drama, Romance, School;Bottom-Tier Character Tomozaki;弱キャラ友崎くん;"Fumiya Tomozaki is Japan's best player in the online game Attack Families, commonly known as ""Tackfam."" Despite holding such a revered title, a lack of social skills and amiability causes him to fall short in his everyday high school life. Failing to have any friends, he blames the convoluted mechanics and unfair rules of life, forcing him to give up and proclaim himself a bottom-tier character in this ""game."" After a fateful meeting with another top-tier Tackfam player, Fumiya is shocked to discover the player's true identity—Aoi Hinami, a popular, smart, and sociable classmate who is the complete opposite of himself. Aoi, surprised at how inept Fumiya is at everything besides Tackfam, decides to assist him in succeeding in what she calls the greatest game of them all. Through the gruesome ordeals of social interactions and relationships, Fumiya begins to advance tiers in the glorious game of life.";TV;12;Jan 8, 2021 to ?;2021;Pony Canyon, APDREAM, Bit grooove promotion, Dream Shift;Funimation;Project No.9;Light novel;23 min. per ep.;PG-13 - Teens 13 or older;36140;1227;120047;932;70206;21;1733;3955
40532;Appare-Ranman!;733;Cars, Comedy, Historical;APPARE-RANMAN!;天晴爛漫！;"No dream is too big for Appare Sorrano, a socially-awkward inventor living in a small rural town in Japan in the late 19th century. Fascinated since childhood by the creation of steamships that can connect people across great distances, he's learned to make machines of all kinds from various scientific texts. His goal is to sail across the sea, beyond the sky, and ultimately, to the other side of the moon. Unfortunately, through a string of events, Appare finds himself stranded in the middle of the sea on his mini steamship. Floating alongside him is a skilled but cowardly samurai, Kosame Ishikki, who was tasked to keep his eccentric behavior in check. Just when all hope seems lost, a large steamship saves them and takes them to Los Angeles. With no money or plans, they decide to participate in the ""Trans-America Wild Race,"" which gives Appare the chance to build his own automobile, and Kosame the opportunity to use the cash prize to return home. However, against rival racers and unknown challenges residing in the wilderness, just how far will this adventure take Appare and Kosame?";TV;13;Apr 10, 2020 to Sep 25, 2020;2020;Lantis, AT-X, Docomo Anime Store, Sammy, Kadokawa Media House, Kadokawa, Bandai Namco Arts, Bit Promotion;Funimation;P.A. Works;Original;23 min. per ep.;PG-13 - Teens 13 or older;21850;1531;89963;360;14085;32245;4085;5333
40540;Sword Art Online: Alicization - War of Underworld 2nd Season;742;Action, Game, Adventure, Romance, Fantasy;Sword Art Online Alicization War of Underworld Part 2;ソードアート・オンライン アリシゼーション War of Underworld;"The final battle against the Dark Territory drags on, as players from all over the world flood the Underworld's servers and plunge the Human Empire into utter chaos. Asuna Yuuki and her friends defend their new allies with everything they have, but their numbers are falling. Meanwhile, Alice Zuberg heads toward the World's End Altar while Gabriel ""Vecta"" Miller relentlessly pursues her. Meanwhile, members of Rath strategize a plan in an attempt to restore Kirito's damaged fluctlight. However, the intruders occupying the main control room have other plans. Surrounded by death and despair, when all hope seems to be lost, one voice reaches out to Kirito—a familiar one saying, ""I will always be by your side."" Sword Art Online: Alicization - War of Underworld 2nd Season is the epic conclusion to Akihiko Kayaba's dream of creating artificial human intelligence. Now it is up to Kirito and his friends to protect this collapsing world from the people that still think it is just a game.";TV;11;Jul 12, 2020 to Sep 20, 2020;2020;Aniplex, Bandai Namco Entertainment, Egg Firm, Straight Edge, Kadokawa;Aniplex of America;A-1 Pictures;Light novel;24 min. per ep.;R - 17+ (violence & profanity);18470;437;320775;3140;35168;201021;3598;5384
40571;Majo no Tabitabi;757;Adventure, Magic, Fantasy;Wandering Witch:The Journey of Elaina;魔女の旅々;Since childhood, Elaina has always been fascinated by the stories written within her favorite book, especially those about Nike, a renowned witch who had numerous great travels across the world. Wanting to experience the awe of adventure herself, Elaina strives to become a witch, and despite the numerous trials that come her way, she eventually succeeds. Now a full-fledged witch, Elaina finally embarks on her long-awaited journey, in which she meets many people along the way, learning their various stories. Through all of this, she explores the world at its fullest—experiencing both its bright and dark sides—starting her legendary tale.;TV;12;Oct 2, 2020 to Dec 18, 2020;2020;Lantis, Movic, AT-X, Kadokawa Media House, Kadokawa, SB Creative;Funimation;C2C;Light novel;24 min. per ep.;PG-13 - Teens 13 or older;13760;743;199299;1819;38728;83078;5285;7332
40591;Kaguya-sama wa Kokurasetai?: Tensai-tachi no Renai Zunousen;874;Comedy, Psychological, Romance, School, Seinen;Kaguya-sama:Love is War Season 2;かぐや様は告らせたい？～天才たちの恋愛頭脳戦～;fter a slow but eventful summer vacation, Shuchiin Academy's second term is now starting in full force. As August transitions into September, Miyuki Shirogane's birthday looms ever closer, leaving Kaguya Shinomiya in a serious predicament as to how to celebrate it. Furthermore, the tenure of the school's 67th student council is coming to an end. Due to the council members being in different classes, the only time Kaguya and Miyuki have to be together will soon disappear, putting all of their cunning plans at risk. A long and difficult election that will decide the fate of the new student council awaits, as multiple challengers fight for the coveted title of president.;TV;12;Apr 11, 2020 to Jun 27, 2020;2020;Aniplex, Mainichi Broadcasting System, Shueisha, JR East Marketing & Communications;Aniplex of America;A-1 Pictures;Manga;24 min. per ep.;PG-13 - Teens 13 or older;330;151;654744;14682;74635;443172;9524;4344
40595;Kimi to Boku no Saigo no Senjou, Aruiwa Sekai ga Hajimaru Seisen;654;Action, Military, Romance, Fantasy;Our Last Crusade or the Rise of a New World;キミと僕の最後の戦場、あるいは世界が始まる聖戦;"force known as Astral power permeates throughout the world, wielded by astral mages. Fearing its destructive power, the ""Empire"" persecutes those who show their abilities. The tormented mages then founded the Nebulis Sovereignty to flee from their oppressors. Since then, the two nations have been in bitter conflict, the war still going strong for more than a century. After committing the great crime of freeing an imprisoned witch, the talented knight Iska is sentenced to prison. A year later, the Empire leadership suddenly decides to set him free, with the condition that he hunts down a fearsome mage known as the ""Ice Calamity Witch."" Hoping to end the war, Iska agrees. Coincidentally, the Ice Calamity Witch herself, Aliceliese ""Alice"" Lou Nebulis XI, also wishes for peace and is willing to do everything she can to bring down the Empire. As Iska and Alice both yearn for a crusade that will turn the world into one without struggle, woe, or pain, the strings of fate tie them ever closer together, creating a bond that goes beyond something fabricated by mere coincidence.";TV;12;Oct 7, 2020 to Dec 23, 2020;2020;Pony Canyon, Bit grooove promotion;Funimation;SILVER LINK.;Light novel;23 min. per ep.;PG-13 - Teens 13 or older;56800;1016;146308;948;29196;59565;3537;9183
40623;Dokyuu Hentai HxEros;574;Action, Comedy, Supernatural, Ecchi, School, Shounen;SUPER HXEROS;ド級編隊エグゼロス;"In a world on the verge of a great disaster that began five years ago, heroes who, with the help of a device called HxEros, use the power of Ecchi (H) and erotic power (Ero) to save the planet from libido-devouring monsters! Enjou Retto and Hoshino Kirara are childhood friends who have drifted apart from each other. One day, they're caught in a battle against a ""Censor Bug"" that feeds on human's sexual energy to evolve. After successfully taking down the enemy, they join a group of heroes like them, using the erotic power of the HxEROS force to fight off monsters. (Source: MU)";TV;12;Jul 4, 2020 to Sep 26, 2020;2020;Studio Mausu;Aniplex of America;Project No.9;Manga;23 min. per ep.;R+ - Mild Nudity;90460;1693;78428;178;14118;25489;3257;10236
40679;2.43: Seiin Koukou Danshi Volley-bu;641;Slice of Life, Sports, Drama, School;2.43:Seiin High School Boys Volleyball Team;2.43 清陰高校男子バレー部;Junior high school student Kimichika Haijima moves back to his hometown, Fukui, after causing trouble in the Tokyo Junior High School volleyball club. There, he is reunited with his childhood friend, Yuni Kuroba, who possesses outstanding physical abilities, but is vulnerable under pressure. Haijima, with his overwhelming passion and talent for volleyball, forms an ace combination with Kuroba. The two enroll at Seiin High School, where they join the volleyball club. Awaiting them are the 163 cm hot-blooded captain Shinichirou Oda, the talented and sharp-tongued vice-captain Misao Aoki and his third-year pair, and second-year students, including Akito Kanno, who is always wearing long sleeves due to his allergy to sunlight. The newborn team breaks its former shell of weakness and becomes Fukui's rising star. This is a certain team's journey to victory, with a series of fascinating rivals standing in their way. (Source: MAL News);TV;12;Jan 8, 2021 to ?;2021;Aniplex, Dentsu, Animax, Movic, Fuji TV, Fujipacific Music, Shueisha, Fuji Creative, Tohan Corporation, Japan Volleyball Association;Funimation;David Production;Novel;23 min. per ep.;PG-13 - Teens 13 or older;63650;1951;63008;267;35186;14;1678;4322
40716;Kakushigoto (TV);802;Slice of Life, Comedy, Shounen;Kakushigoto;かくしごと;"Kakushi Gotou is a somewhat popular manga artist whose works are known for inappropriate content. Because of this raunchiness, when his daughter Hime was born, he vowed to keep his profession hidden from her, believing that she will be disillusioned if she finds out. This paranoia-induced belief leads Kakushi into hectic situations. Despite being a single father, he does his best and often resorts to extreme ends just to protect his secret, such as guising as a salaryman every day or holding emergency drills in case Hime somehow finds her way to his workplace. Kakushigoto tells the story of a father and daughter living side by side, maintaining their peaceful existence as the father attempts to preserve the status quo. However, there is a saying: ""there are no secrets that time cannot reveal."" In time, Hime must learn the reality behind the things she took for granted as she grew up.";TV;12;Apr 2, 2020 to Jun 18, 2020;2020;Dentsu, Marvelous, Kodansha, AT-X, Studio Mausu, Tokyo MX, Avex Pictures, A-Sketch, GREE;Funimation;Ajia-Do;Manga;23 min. per ep.;PG-13 - Teens 13 or older;5140;747;197585;1336;25987;90983;6774;6612
40750;Kaifuku Jutsushi no Yarinaoshi;622;Ecchi, Fantasy;Redo of Healer;回復術士のやり直し;"hen Keyaru acquired his powers as a Hero who specialized in healing all injuries regardless of severity, it seemed that he would walk the path to a great future. But what awaited him instead was great agony; he was subjected to years of seemingly endless hellish torture and abuse. Keyaru's healing skills allowed him to secretly collect the memories and abilities of those he treated, gradually making him stronger than anyone else. But by the time he reached his full potential, it was far too late—he had already lost everything. Determined to put his life back on track, Keyaru decided to unleash a powerful healing spell that rewound the entire world back to the time before he began to suffer his horrible fate. Equipped with the anguish of his past, he vows to redo everything in order to fulfill a new purpose—to exact revenge upon those who have wronged him.";TV;12;Jan 13, 2021 to Apr 1, 2021;2021;Lantis, AT-X, Glovision, Docomo Anime Store, Kadokawa Media House, Kadokawa, Bandai Namco Arts;Sentai Filmworks;TNK;Light novel;24 min. per ep.;R+ - Mild Nudity;72560;665;222096;2815;145187;77;2838;11839
